class,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14
-1,0.688737232,-0.969904006,-0.906357458,0.542949964,0.985584244,-0.347964952,-0.627497282,-1.047503908,-0.864196415,-0.493886621,-0.919195184,0.237827652,0.092920371,-0.195413339
1,0.688737232,-1.004518701,-0.88122958,0.542949964,0.985584244,-0.347964952,-0.066806206,0.954650376,1.157144352,-0.082314437,1.087908224,0.237827652,-0.604614236,-0.195413339
1,0.688737232,1.676009529,-0.948572292,0.542949964,1.800669896,1.661205062,-0.652915277,0.954650376,-0.864196415,-0.493886621,-0.919195184,0.237827652,-1.069637307,0.380808765
-1,0.688737232,2.632557083,0.450547949,0.542949964,0.713889027,2.163497566,-0.664876687,-1.047503908,-0.864196415,-0.493886621,-0.919195184,0.237827652,-1.069637307,-0.193108451
-1,0.688737232,0.760830757,-0.295247467,0.542949964,-0.101196624,-0.347964952,0.381746654,-1.047503908,-0.864196415,-0.493886621,1.087908224,-3.111173978,1.255478049,-0.195413339
-1,-1.451932543,-1.286501828,-0.914398378,0.542949964,-0.372891842,-0.347964952,-0.627497282,-1.047503908,-0.864196415,-0.493886621,-0.919195184,0.237827652,0.092920371,-0.195221265
-1,0.688737232,-0.174610276,-0.84001986,0.542949964,0.44219381,-0.347964952,-0.578156467,-1.047503908,1.157144352,-0.288100529,-0.919195184,0.237827652,0.906710745,0.34297018
-1,0.688737232,0.205307111,-0.052009609,0.542949964,-0.372891842,-0.347964952,-0.365841446,0.954650376,-0.864196415,-0.493886621,1.087908224,0.237827652,0.325431906,-0.195413339
1,-1.451932543,3.378039422,-0.956613213,0.542949964,0.170498593,-0.347964952,-0.664876687,-1.047503908,-0.864196415,-0.493886621,-0.919195184,3.586829282,-8.42E-05,-0.195413339
1,0.688737232,0.880715799,-0.915403494,0.542949964,-1.187977493,1.661205062,0.867678919,0.954650376,-0.864196415,-0.493886621,-0.919195184,0.237827652,1.255478049,-0.195413339
-1,-1.451932543,-0.765592878,1.254640042,-1.783978455,0.985584244,-0.347964952,0.232229034,0.954650376,-0.864196415,-0.493886621,1.087908224,0.237827652,0.488189981,-0.195413339
-1,0.688737232,-0.603494793,-0.554567167,0.542949964,0.713889027,-1.352549959,-0.615535872,-1.047503908,1.157144352,-0.082314437,-0.919195184,0.237827652,0.790454978,0.054282906
1,0.688737232,1.077428579,-0.856101702,0.542949964,-1.187977493,1.661205062,0.830299514,0.954650376,-0.864196415,-0.493886621,1.087908224,0.237827652,0.790454978,-0.195413339
1,-1.451932543,-0.723379835,1.405407309,0.542949964,1.800669896,1.661205062,-0.515359067,0.954650376,1.157144352,-0.082314437,1.087908224,0.237827652,0.67419921,-0.089580546
-1,0.688737232,0.240766067,-0.688247477,0.542949964,-1.187977493,0.154327552,-0.627497282,-1.047503908,-0.864196415,-0.493886621,1.087908224,0.237827652,1.487989584,0.668919816
1,0.688737232,-0.716625748,1.355151554,0.542949964,-1.187977493,-0.347964952,0.381746654,0.954650376,1.157144352,1.358188209,-0.919195184,0.237827652,-0.744121157,-0.052894405
-1,0.688737232,-0.476855664,-0.780718068,0.542949964,-0.916282276,-0.347964952,-0.552738472,-1.047503908,1.157144352,-0.082314437,1.087908224,0.237827652,-0.058212127,-0.194837117
1,-1.451932543,-1.180969221,0.852593996,0.542949964,-0.372891842,-0.347964952,-0.253703231,0.954650376,-0.864196415,-0.493886621,1.087908224,0.237827652,-1.069637307,-0.195413339
-1,0.688737232,-0.941199136,-0.738503233,0.542949964,0.985584244,-0.347964952,-0.216323826,-1.047503908,-0.864196415,-0.493886621,-0.919195184,0.237827652,-0.441856161,-0.194068821
1,0.688737232,0.008594331,2.292923957,0.542949964,-1.45967271,-0.347964952,0.232229034,0.954650376,1.157144352,1.358188209,-0.919195184,0.237827652,0.38355979,-0.055199294
-1,-1.451932543,2.196074219,-0.554567167,0.542949964,-1.731367927,-1.854842462,1.278852375,-1.047503908,1.157144352,-0.288100529,-0.919195184,0.237827652,-1.069637307,-0.193492599
1,0.688737232,2.372524738,-0.647037758,0.542949964,0.985584244,-0.347964952,-0.627497282,0.954650376,-0.864196415,-0.493886621,1.087908224,0.237827652,0.441687674,-0.195413339
1,-1.451932543,2.836868211,1.857709112,0.542949964,-1.731367927,-1.854842462,-0.664876687,0.954650376,1.157144352,1.769760393,1.087908224,0.237827652,-1.069637307,0.073490309
-1,0.688737232,-0.125643146,-0.747549269,-1.783978455,-1.187977493,0.154327552,-0.515359067,0.954650376,1.157144352,1.563974301,1.087908224,0.237827652,-0.30234924,-0.190035266
1,0.688737232,1.436239445,0.350036438,0.542949964,0.985584244,1.661205062,1.129334755,0.954650376,-0.864196415,-0.493886621,1.087908224,0.237827652,0.964838629,-0.195413339
-1,-1.451932543,-0.674412705,1.355151554,-1.783978455,-0.916282276,1.661205062,0.232229034,-1.047503908,-0.864196415,-0.493886621,1.087908224,0.237827652,-0.953381539,-0.192340154
1,0.688737232,-0.962305658,0.902849751,0.542949964,0.170498593,-0.347964952,-0.166983012,0.954650376,1.157144352,0.123471655,1.087908224,0.237827652,-0.837125771,-0.190035266
1,0.688737232,1.40162475,0.576187339,0.542949964,0.44219381,1.661205062,3.970169537,0.954650376,1.157144352,1.975546485,-0.919195184,0.237827652,-1.069637307,-0.043674852
1,0.688737232,-0.702273313,-0.655078678,0.542949964,0.985584244,-0.347964952,0.045332009,0.954650376,1.157144352,0.123471655,1.087908224,0.237827652,-1.069637307,-0.083626251
-1,0.688737232,0.057561461,1.857709112,-1.783978455,-1.731367927,-1.854842462,-0.664876687,-1.047503908,1.157144352,-0.082314437,-0.919195184,0.237827652,-0.139591165,-0.195221265
-1,0.688737232,0.169848155,-0.889270501,-1.783978455,1.528974679,-0.347964952,-0.639458691,-1.047503908,-0.864196415,-0.493886621,-0.919195184,0.237827652,-0.023335397,-0.195413339
-1,0.688737232,-0.674412705,-0.864142623,-1.783978455,0.44219381,-0.347964952,0.120090819,0.954650376,1.157144352,0.740829932,1.087908224,0.237827652,0.139422678,-0.128763649
-1,0.688737232,-1.236690437,-0.889270501,-1.783978455,-0.916282276,-0.347964952,-0.578156467,-1.047503908,-0.864196415,-0.493886621,-0.919195184,-3.111173978,0.092920371,-0.195413339
-1,-1.451932543,-0.906584441,0.752082484,0.542949964,0.170498593,-0.347964952,-0.615535872,-1.047503908,-0.864196415,-0.493886621,-0.919195184,0.237827652,-1.069637307,-0.127995353
1,-1.451932543,2.449352477,2.36026667,0.542949964,0.985584244,-0.347964952,2.624510956,0.954650376,-0.864196415,-0.493886621,1.087908224,0.237827652,-0.947568751,1.833080539
-1,0.688737232,0.000151722,0.048501903,-1.783978455,-0.372891842,-0.347964952,1.876922855,0.954650376,-0.864196415,-0.493886621,-0.919195184,0.237827652,-1.069637307,-0.195413339
1,-1.451932543,-0.554527663,1.522000663,0.542949964,1.528974679,1.661205062,0.381746654,0.954650376,1.157144352,0.740829932,-0.919195184,0.237827652,1.255478049,-0.107443431
-1,0.688737232,-0.850018964,1.003361263,0.542949964,0.170498593,-0.347964952,-0.590117877,0.954650376,-0.864196415,-0.493886621,-0.919195184,0.237827652,-0.255846932,-0.195413339
-1,0.688737232,-0.941199136,-0.956613213,0.542949964,0.170498593,-0.347964952,-0.664876687,-1.047503908,-0.864196415,-0.493886621,-0.919195184,3.586829282,-8.42E-05,-0.195413339
-1,-1.451932543,-0.533421141,1.7571976,-1.783978455,-1.731367927,-1.854842462,-0.066806206,-1.047503908,1.157144352,-0.288100529,1.087908224,0.237827652,0.092920371,-0.195221265
1,0.688737232,0.95078945,-0.026881731,0.542949964,0.985584244,-0.347964952,0.704704714,0.954650376,-0.864196415,-0.493886621,-0.919195184,-3.111173978,-1.069637307,-0.195413339
1,0.688737232,-0.413536099,-0.604822923,-1.783978455,0.170498593,-0.347964952,-0.365841446,0.954650376,1.157144352,0.53504384,1.087908224,0.237827652,-0.139591165,0.914198358
1,0.688737232,2.21718074,0.45858887,0.542949964,-0.101196624,-0.347964952,3.521616676,0.954650376,1.157144352,0.740829932,1.087908224,0.237827652,1.022966513,0.060429275
1,0.688737232,2.055926916,1.355151554,0.542949964,-1.731367927,-1.854842462,0.830299514,0.954650376,1.157144352,0.53504384,-0.919195184,0.237827652,-1.069637307,1.50463394
1,0.688737232,1.668411181,1.053617019,0.542949964,-1.187977493,0.154327552,-0.664876687,0.954650376,1.157144352,1.769760393,-0.919195184,0.237827652,-1.069637307,0.04448713
-1,0.688737232,0.697511192,-0.856101702,0.542949964,-0.101196624,-0.347964952,-0.590117877,0.954650376,-0.864196415,-0.493886621,-0.919195184,-3.111173978,0.604445749,-0.195413339
1,0.688737232,-0.336708361,-0.546526246,-1.783978455,-0.372891842,-0.347964952,-0.066806206,0.954650376,1.157144352,0.123471655,1.087908224,0.237827652,1.081094397,-0.08785188
1,0.688737232,-0.118044798,0.350036438,0.542949964,1.528974679,-0.347964952,0.269608439,0.954650376,1.157144352,1.152402116,-0.919195184,0.237827652,0.848582861,0.035075502
-1,0.688737232,1.710624224,-0.546526246,-1.783978455,-1.731367927,-1.854842462,-0.216323826,-1.047503908,-0.864196415,-0.493886621,-0.919195184,0.237827652,-0.3721027,-0.195221265
-1,-1.451932543,-0.554527663,1.254640042,-1.783978455,-0.372891842,-0.347964952,0.680781894,0.954650376,-0.864196415,-0.493886621,-0.919195184,0.237827652,-0.3721027,-0.195413339
-1,0.688737232,-0.160257841,-0.805845946,-1.783978455,0.170498593,-0.347964952,-0.652915277,-1.047503908,-0.864196415,-0.493886621,-0.919195184,0.237827652,0.325431906,-0.195413339
1,-1.451932543,0.177446503,-0.88122958,0.542949964,1.528974679,-0.347964952,-0.552738472,-1.047503908,-0.864196415,-0.493886621,-0.919195184,0.237827652,0.67419921,-0.186962082
1,0.688737232,-0.491208098,-0.805845946,0.542949964,0.170498593,0.154327552,-0.590117877,0.954650376,-0.864196415,-0.493886621,-0.919195184,0.237827652,0.959025841,-0.190995636
1,-1.451932543,-0.244683927,-0.747549269,0.542949964,0.170498593,-0.347964952,0.082711414,0.954650376,1.157144352,0.53504384,1.087908224,0.237827652,0.67419921,0.07925253
1,-1.451932543,-1.138756178,-0.88122958,2.869878383,1.528974679,-1.854842462,2.325475716,-1.047503908,-0.864196415,-0.493886621,1.087908224,-3.111173978,0.67419921,-0.195413339
1,0.688737232,-0.941199136,0.450547949,0.542949964,0.170498593,-0.347964952,-0.178944421,0.954650376,1.157144352,0.123471655,-0.919195184,0.237827652,0.092920371,0.071761643
1,0.688737232,-1.187723308,3.465893297,2.869878383,-1.731367927,1.158912559,-0.664876687,-1.047503908,-0.864196415,-0.493886621,1.087908224,3.586829282,1.546117468,19.01199011
-1,0.688737232,-1.138756178,0.400292193,-1.783978455,-0.101196624,-0.347964952,-0.652915277,-1.047503908,-0.864196415,-0.493886621,-0.919195184,0.237827652,-0.255846932,-0.195413339
1,0.688737232,1.359411707,-0.454055655,0.542949964,-0.101196624,0.154327552,0.082711414,0.954650376,1.157144352,1.975546485,1.087908224,0.237827652,1.313605933,0.286692488
1,0.688737232,2.182566045,0.752082484,0.542949964,0.713889027,1.661205062,1.428369995,0.954650376,1.157144352,0.123471655,-0.919195184,0.237827652,-1.069637307,-0.195413339
1,0.688737232,-1.50432113,-0.15252112,-1.783978455,0.44219381,-0.347964952,-0.141565016,0.954650376,1.157144352,-0.082314437,1.087908224,0.237827652,-0.3721027,-0.003339305
1,0.688737232,-1.03322357,0.953105507,0.542949964,0.985584244,-0.347964952,-0.365841446,0.954650376,-0.864196415,-0.493886621,1.087908224,0.237827652,-0.720870004,-0.118583725
-1,-1.451932543,-0.814560007,1.388320352,0.542949964,-0.916282276,1.661205062,-0.639458691,-1.047503908,-0.864196415,-0.493886621,-0.919195184,0.237827652,0.790454978,-0.194452969
-1,0.688737232,-1.180969221,1.053617019,0.542949964,0.44219381,1.661205062,-0.615535872,-1.047503908,1.157144352,-0.288100529,-0.919195184,0.237827652,-0.3721027,-0.195221265
-1,0.688737232,0.275380763,-0.454055655,-1.783978455,0.44219381,-0.347964952,0.232229034,-1.047503908,-0.864196415,-0.493886621,-0.919195184,-3.111173978,0.092920371,-0.195413339
-1,0.688737232,-0.202470884,-0.253032632,0.542949964,0.44219381,-0.347964952,0.381746654,0.954650376,1.157144352,0.123471655,1.087908224,0.237827652,0.842770073,-0.195413339
-1,0.688737232,-0.85677305,-0.805845946,-1.783978455,1.257279461,1.158912559,-0.440600256,-1.047503908,-0.864196415,-0.493886621,1.087908224,0.237827652,-0.30234924,-0.195029191
-1,0.688737232,-1.13115783,1.103872775,0.542949964,0.170498593,1.661205062,-0.340423451,-1.047503908,-0.864196415,-0.493886621,-0.919195184,0.237827652,0.790454978,-0.192916377
-1,0.688737232,-0.301249405,-0.353544144,0.542949964,0.44219381,-0.347964952,-0.440600256,-1.047503908,-0.864196415,-0.493886621,1.087908224,0.237827652,0.67419921,-0.182544379
1,-1.451932543,1.204067708,1.15412853,0.542949964,0.985584244,-0.347964952,0.830299514,0.954650376,1.157144352,0.946616024,1.087908224,0.237827652,-1.069637307,-0.195413339
-1,0.688737232,-0.744486356,1.355151554,0.542949964,-1.187977493,-0.347964952,-0.540777062,-1.047503908,-0.864196415,-0.493886621,-0.919195184,0.237827652,-1.069637307,-0.195413339
-1,-1.451932543,0.000151722,-0.253032632,0.542949964,-1.45967271,-0.347964952,0.232229034,0.954650376,-0.864196415,-0.493886621,1.087908224,0.237827652,0.67419921,-0.195413339
1,-1.451932543,-0.941199136,0.551059461,0.542949964,-0.916282276,-0.347964952,-0.216323826,0.954650376,1.157144352,-0.288100529,-0.919195184,0.237827652,-0.139591165,-0.150468015
1,-1.451932543,-0.871125485,-0.487224454,0.542949964,-1.187977493,0.154327552,-0.515359067,0.954650376,1.157144352,0.329257748,-0.919195184,-3.111173978,-0.604614236,-0.195413339
1,0.688737232,-0.413536099,-0.102265365,0.542949964,1.528974679,-0.347964952,0.617984494,0.954650376,1.157144352,-0.288100529,1.087908224,0.237827652,-0.3721027,-0.195413339
-1,-1.451932543,-0.357814882,-0.62190988,0.542949964,-1.731367927,-1.854842462,-0.664876687,-1.047503908,-0.864196415,-0.493886621,-0.919195184,0.237827652,0.906710745,-0.195221265
1,0.688737232,0.887469886,-0.747549269,0.542949964,0.44219381,-0.347964952,0.830299514,0.954650376,1.157144352,0.740829932,1.087908224,0.237827652,1.836756888,1.725327006
-1,-1.451932543,-1.124403743,1.053617019,0.542949964,0.44219381,-0.347964952,-0.365841446,-1.047503908,1.157144352,-0.288100529,-0.919195184,0.237827652,-0.3721027,-0.195221265
-1,-1.451932543,-0.259036362,-0.75559019,0.542949964,0.985584244,-0.347964952,-0.365841446,0.954650376,1.157144352,-0.082314437,1.087908224,0.237827652,-0.098901646,-0.099376322
1,-1.451932543,-0.850018964,0.249524926,0.542949964,-0.372891842,-0.347964952,0.082711414,0.954650376,1.157144352,0.123471655,-0.919195184,0.237827652,-0.604614236,-0.019089375
1,0.688737232,-0.822158355,1.254640042,0.542949964,1.800669896,-0.347964952,-0.578156467,0.954650376,1.157144352,0.740829932,-0.919195184,0.237827652,-0.366289912,-0.195413339
-1,0.688737232,-0.814560007,-0.856101702,0.542949964,0.170498593,-0.347964952,-0.627497282,-1.047503908,-0.864196415,-0.493886621,-0.919195184,0.237827652,1.022966513,-0.195413339
1,0.688737232,0.093020417,0.852593996,-1.783978455,0.44219381,1.661205062,0.905058325,0.954650376,-0.864196415,-0.493886621,1.087908224,0.237827652,-0.174467895,-0.195413339
-1,-1.451932543,1.161854665,-0.75559019,0.542949964,0.985584244,-0.347964952,-0.627497282,-1.047503908,-0.864196415,-0.493886621,1.087908224,0.237827652,0.459126039,-0.195413339
-1,-1.451932543,-0.674412705,-0.839014745,-1.783978455,-1.731367927,-1.854842462,-0.627497282,-1.047503908,-0.864196415,-0.493886621,-0.919195184,0.237827652,-0.3721027,-0.178702898
-1,-1.451932543,-1.152264351,-0.848060781,0.542949964,0.170498593,-0.347964952,-0.141565016,-1.047503908,1.157144352,-0.288100529,1.087908224,0.237827652,-0.604614236,-0.194452969
-1,0.688737232,0.120881025,-0.454055655,-1.783978455,0.44219381,-0.347964952,1.428369995,-1.047503908,-0.864196415,-0.493886621,1.087908224,0.237827652,0.557943442,-0.195413339
-1,-1.451932543,-0.751240443,-0.889270501,0.542949964,0.985584244,-0.347964952,-0.440600256,-1.047503908,-0.864196415,-0.493886621,-0.919195184,-3.111173978,-0.139591165,-0.195413339
-1,0.688737232,0.261872589,-0.739508348,0.542949964,-0.101196624,-0.347964952,-0.316500632,-1.047503908,-0.864196415,-0.493886621,-0.919195184,-3.111173978,-0.906879232,-0.195413339
1,0.688737232,-0.160257841,-0.672165635,0.542949964,0.44219381,1.661205062,-0.440600256,0.954650376,1.157144352,-0.288100529,-0.919195184,0.237827652,0.325431906,-0.176205936
-1,0.688737232,0.022102505,-0.454055655,0.542949964,-0.372891842,-0.347964952,1.577887615,0.954650376,-0.864196415,-0.493886621,1.087908224,0.237827652,1.970451021,-0.195413339
1,-1.451932543,-0.920092615,-0.587735966,0.542949964,0.985584244,-0.347964952,-0.041388211,0.954650376,1.157144352,0.53504384,-0.919195184,0.237827652,0.209176139,0.285347969
-1,0.688737232,0.18420059,-0.403799899,0.542949964,-1.187977493,0.154327552,-0.664876687,-1.047503908,-0.864196415,-0.493886621,-0.919195184,0.237827652,-0.023335397,-0.195413339
1,0.688737232,-0.801051834,-0.789764104,0.542949964,0.170498593,1.661205062,-0.017465392,-1.047503908,-0.864196415,-0.493886621,1.087908224,0.237827652,-0.325600393,-0.195413339
1,-1.451932543,0.325192153,1.455663065,0.542949964,0.985584244,1.661205062,3.521616676,0.954650376,1.157144352,1.152402116,-0.919195184,0.237827652,-1.069637307,1.070354548
1,0.688737232,0.029700852,-0.06005053,0.542949964,1.528974679,1.661205062,1.141296164,0.954650376,1.157144352,0.123471655,-0.919195184,0.237827652,0.738139882,-0.137791129
-1,-1.451932543,-0.751240443,-0.797805025,0.542949964,-1.187977493,-0.347964952,-0.639458691,-1.047503908,-0.864196415,-0.493886621,-0.919195184,0.237827652,-0.232595779,-0.195413339
-1,0.688737232,-0.413536099,1.97530758,0.542949964,-1.187977493,0.154327552,-0.664876687,-1.047503908,-0.864196415,-0.493886621,1.087908224,0.237827652,-0.034960974,-0.195413339
1,0.688737232,1.049567971,-0.554567167,0.542949964,-0.101196624,-0.347964952,-0.141565016,0.954650376,1.157144352,-0.082314437,1.087908224,0.237827652,-1.069637307,-0.192532229
-1,0.688737232,-0.118044798,-0.738503233,-1.783978455,0.170498593,-0.347964952,-0.652915277,-1.047503908,-0.864196415,-0.493886621,-0.919195184,0.237827652,-0.081463281,-0.161032087
-1,0.688737232,0.521904934,0.450547949,0.542949964,0.985584244,1.661205062,2.774028576,0.954650376,1.157144352,0.946616024,1.087908224,0.237827652,0.67419921,-0.194452969
-1,0.688737232,-1.223182264,-0.939526256,-1.783978455,0.170498593,-0.347964952,-0.652915277,-1.047503908,-0.864196415,-0.493886621,-0.919195184,0.237827652,-0.255846932,-0.056735886
-1,0.688737232,1.486050836,-0.49627049,0.542949964,-1.731367927,-1.854842462,-0.578156467,-1.047503908,-0.864196415,-0.493886621,-0.919195184,0.237827652,0.092920371,-0.194837117
-1,0.688737232,-0.730133921,-0.922439299,0.542949964,-0.101196624,-0.347964952,-0.639458691,-1.047503908,-0.864196415,-0.493886621,-0.919195184,-3.111173978,-1.069637307,-0.195413339
-1,-1.451932543,0.275380763,-0.705334434,-1.783978455,-1.187977493,1.661205062,-0.515359067,-1.047503908,-0.864196415,-0.493886621,1.087908224,0.237827652,-0.139591165,-0.195413339
-1,0.688737232,1.070674492,1.254640042,-1.783978455,-1.45967271,-0.347964952,-0.216323826,0.954650376,-0.864196415,-0.493886621,-0.919195184,-3.111173978,-1.069637307,-0.195413339
1,0.688737232,2.358172304,-0.403799899,0.542949964,0.44219381,-0.347964952,-0.141565016,0.954650376,1.157144352,0.53504384,1.087908224,0.237827652,-0.720870004,-0.184273045
1,0.688737232,-0.51231462,-0.88122958,0.542949964,-0.101196624,-0.347964952,-0.590117877,0.954650376,1.157144352,0.123471655,-0.919195184,0.237827652,0.441687674,2.706441174
-1,-1.451932543,0.845256843,-0.747549269,0.542949964,-0.372891842,-0.347964952,-0.466018252,-1.047503908,-0.864196415,-0.493886621,-0.919195184,0.237827652,0.325431906,-0.149891793
-1,0.688737232,1.520665531,2.862824228,0.542949964,-1.731367927,-1.854842462,-0.664876687,0.954650376,1.157144352,-0.288100529,-0.919195184,0.237827652,-0.523235198,-0.195413339
-1,-1.451932543,0.198553024,-0.637991722,-1.783978455,-1.731367927,-1.854842462,-0.664876687,0.954650376,-0.864196415,-0.493886621,-0.919195184,0.237827652,0.790454978,-0.195413339
-1,0.688737232,-1.046731744,-0.15252112,-1.783978455,-1.187977493,-0.347964952,-0.365841446,-1.047503908,-0.864196415,-0.493886621,1.087908224,0.237827652,1.022966513,-0.003339305
-1,-1.451932543,-0.596740706,-0.471142612,-1.783978455,0.170498593,-0.347964952,-0.664876687,-1.047503908,-0.864196415,-0.493886621,-0.919195184,0.237827652,-0.3721027,-0.195413339
1,0.688737232,-0.695519226,-0.655078678,0.542949964,0.170498593,1.661205062,-0.241741822,0.954650376,-0.864196415,-0.493886621,-0.919195184,0.237827652,1.383359393,-0.156998532
-1,0.688737232,3.174572555,0.852593996,0.542949964,-1.731367927,-1.854842462,0.531264274,-1.047503908,1.157144352,-0.288100529,-0.919195184,0.237827652,-0.66274212,-0.194260895
1,0.688737232,1.359411707,-0.898316537,0.542949964,0.170498593,0.154327552,3.820651917,0.954650376,1.157144352,3.621835223,-0.919195184,0.237827652,-1.069637307,2.685697179
-1,-1.451932543,0.141987547,-0.454055655,-1.783978455,0.170498593,-0.347964952,0.082711414,-1.047503908,-0.864196415,-0.493886621,1.087908224,0.237827652,-1.069637307,-0.195029191
1,0.688737232,0.986248406,-0.353544144,0.542949964,0.985584244,1.661205062,1.129334755,0.954650376,1.157144352,1.769760393,-0.919195184,0.237827652,-0.604614236,-0.195413339
-1,0.688737232,-0.723379835,-0.830973824,-1.783978455,-0.372891842,-0.347964952,-0.627497282,0.954650376,-0.864196415,-0.493886621,-0.919195184,0.237827652,-0.023335397,-0.195221265
-1,0.688737232,0.268626676,-0.454055655,0.542949964,1.528974679,0.154327552,-0.515359067,-1.047503908,-0.864196415,-0.493886621,-0.919195184,0.237827652,0.953213052,-0.195413339
1,0.688737232,2.111648133,2.762312716,0.542949964,-1.45967271,0.154327552,3.820651917,0.954650376,1.157144352,3.004476946,1.087908224,0.237827652,-1.069637307,-0.195413339
1,-1.451932543,1.063920406,0.383205236,0.542949964,0.985584244,-0.347964952,1.54050821,0.954650376,1.157144352,0.123471655,1.087908224,0.237827652,-1.069637307,-0.195413339
1,-1.451932543,1.077428579,-0.956613213,0.542949964,0.170498593,-0.347964952,0.082711414,0.954650376,-0.864196415,-0.493886621,-0.919195184,0.237827652,-1.069637307,-0.195413339
-1,0.688737232,0.226413633,-0.604822923,0.542949964,0.44219381,0.154327552,-0.590117877,0.954650376,-0.864196415,-0.493886621,1.087908224,0.237827652,-0.122152799,-0.195413339
-1,-1.451932543,1.133994057,-0.034922652,0.542949964,-0.916282276,1.661205062,-0.365841446,-1.047503908,-0.864196415,-0.493886621,1.087908224,-3.111173978,0.325431906,-0.195413339
-1,0.688737232,-0.083430103,-0.41184082,-1.783978455,-0.101196624,-0.347964952,-0.627497282,-1.047503908,-0.864196415,-0.493886621,1.087908224,-3.111173978,-0.604614236,-0.195413339
-1,0.688737232,-0.329110013,-0.805845946,0.542949964,0.985584244,1.661205062,-0.615535872,-1.047503908,-0.864196415,-0.493886621,1.087908224,0.237827652,0.209176139,-0.147202756
-1,0.688737232,-1.025625222,0.500803705,0.542949964,-0.101196624,-0.347964952,-0.652915277,-1.047503908,1.157144352,-0.288100529,-0.919195184,0.237827652,-0.488358468,-0.195221265
1,-1.451932543,0.824150321,-0.75559019,0.542949964,-1.187977493,0.154327552,0.007952604,0.954650376,-0.864196415,-0.493886621,1.087908224,0.237827652,-1.069637307,-0.137791129
-1,-1.451932543,-0.681166792,-0.655078678,0.542949964,0.44219381,-0.347964952,-0.403220851,-1.047503908,-0.864196415,-0.493886621,1.087908224,0.237827652,-0.139591165,-0.195413339
1,0.688737232,0.008594331,-0.789764104,0.542949964,1.800669896,-0.347964952,-0.265664641,0.954650376,1.157144352,1.152402116,1.087908224,0.237827652,0.691637575,0.436510235
1,-1.451932543,-1.159862699,1.254640042,0.542949964,1.800669896,1.661205062,-0.365841446,0.954650376,1.157144352,1.769760393,-0.919195184,0.237827652,-1.069637307,0.380808765
-1,-1.451932543,0.13523346,-0.504311411,-1.783978455,1.528974679,-0.347964952,0.381746654,-1.047503908,-0.864196415,-0.493886621,1.087908224,0.237827652,0.092920371,-0.1683309
-1,-1.451932543,1.767189702,0.450547949,0.542949964,-0.372891842,1.661205062,0.232229034,-1.047503908,-0.864196415,-0.493886621,-0.919195184,0.237827652,-1.069637307,-0.195413339
-1,-1.451932543,-0.519068707,-0.730462312,0.542949964,0.985584244,-0.347964952,-0.279121227,0.954650376,1.157144352,-0.082314437,-0.919195184,0.237827652,0.092920371,-0.195413339
-1,0.688737232,0.760830757,-0.655078678,0.542949964,-1.187977493,0.154327552,-0.664876687,-1.047503908,-0.864196415,-0.493886621,-0.919195184,-3.111173978,0.67419921,-0.195413339
-1,0.688737232,-0.645707836,-0.839014745,-1.783978455,1.528974679,1.661205062,-0.627497282,-1.047503908,-0.864196415,-0.493886621,-0.919195184,0.237827652,0.325431906,-0.195221265
1,0.688737232,2.062681003,1.556174577,0.542949964,-0.916282276,1.661205062,1.727405235,0.954650376,-0.864196415,-0.493886621,1.087908224,0.237827652,-0.930130386,0.194112803
1,-1.451932543,-0.259036362,-0.345503223,-1.783978455,1.800669896,1.661205062,0.094672824,0.954650376,1.157144352,-0.288100529,-0.919195184,0.237827652,-0.66274212,-0.195413339
1,0.688737232,0.043209026,-0.15252112,0.542949964,-0.101196624,-0.347964952,0.082711414,0.954650376,-0.864196415,-0.493886621,1.087908224,0.237827652,1.022966513,-0.195413339
-1,0.688737232,-0.877879572,-0.780718068,-1.783978455,0.170498593,1.661205062,-0.590117877,-1.047503908,-0.864196415,-0.493886621,-0.919195184,0.237827652,0.557943442,-0.156230236
1,0.688737232,0.219659546,0.88676791,0.542949964,0.170498593,-0.347964952,0.680781894,0.954650376,1.157144352,1.975546485,1.087908224,0.237827652,-1.069637307,-0.152964977
-1,0.688737232,0.986248406,4.111177202,0.542949964,0.985584244,1.661205062,-0.602079286,0.954650376,1.157144352,-0.288100529,-0.919195184,0.237827652,3.348081869,-0.178126676
1,-1.451932543,0.564117977,0.249524926,0.542949964,-0.916282276,-0.347964952,-0.365841446,0.954650376,-0.864196415,-0.493886621,1.087908224,0.237827652,-1.069637307,-0.195413339
1,0.688737232,0.494044325,-0.546526246,0.542949964,0.44219381,-0.347964952,-0.652915277,0.954650376,-0.864196415,-0.493886621,1.087908224,0.237827652,1.255478049,0.918616061
-1,0.688737232,-0.146749667,-0.546526246,-1.783978455,1.800669896,1.661205062,-0.652915277,-1.047503908,-0.864196415,-0.493886621,-0.919195184,0.237827652,-0.325600393,-0.195221265
-1,0.688737232,0.486445977,-0.420886856,0.542949964,1.528974679,-0.347964952,-0.615535872,-1.047503908,-0.864196415,-0.493886621,1.087908224,0.237827652,-1.069637307,-0.099184248
1,0.688737232,-0.020110538,2.963335739,0.542949964,0.170498593,-0.347964952,1.428369995,0.954650376,1.157144352,2.798690854,-0.919195184,0.237827652,-1.069637307,0.764956834
